,price,total_square,rooms,floor
62037,25500000,114,3,13
62038,44279999,78,2,10
62039,20900000,80,3,10
62040,13500000,37,1,2
62041,46000000,94,4,7
62042,12090555,38,2,10
62043,12600000,39,1,10
62044,12700000,54,2,13
62045,11000000,36,1,18
62046,12500000,40,1,10
62047,12304957,34,1,18
62048,17800000,56,2,2
62049,8534937,32,1,16
62050,7250000,35,1,8
62051,6550000,41,2,4
62052,11900000,40,2,4
62053,20861220,42,1,13
62054,19000000,36,1,22
62055,13580000,46,1,7
62056,5480000,34,1,14
62057,35092211,110,3,12
62058,24602353,60,2,9
62059,10500000,34,1,3
62060,15133689,62,3,24
62061,10550000,75,2,14
62062,21999000,49,2,10
62063,8049000,42,1,20
62064,11700000,77,2,15
62065,8900000,33,1,3
62066,45900000,98,3,8
62067,10500000,60,2,4
62068,8200000,50,2,2
62069,6400000,45,2,5
62070,11000000,58,2,1
62071,29842794,92,3,26
62072,11980000,38,1,9
62073,4970000,19,1,1
62074,24086400,41,1,11
62075,9636960,20,1,12
62076,9300000,46,2,1
62077,30300000,114,2,8
62078,9681792,38,1,6
62079,10000000,43,2,1
62080,14440000,54,2,10
62081,24216988,61,2,17
62082,13700000,59,3,9
62083,7500000,42,1,3
62084,9064080,35,1,13
62085,36999999,103,3,5
62086,7200776,21,1,7
62087,34400000,85,4,5
62088,24000000,70,3,8
62089,21385514,37,1,2
62090,11300000,37,2,2
62091,12099000,76,3,16
62092,45946176,109,3,2
62093,16000000,43,2,10
62094,17539224,75,3,3
62095,22867759,41,1,14
62096,26000000,81,3,6
62097,22935826,59,2,4
62098,15731571,51,2,12
62099,4750000,31,1,2
62100,13150618,58,2,8
62101,14200000,52,2,13
62102,14000000,30,1,3
62103,14000000,52,2,12
62104,6503805,18,1,11
62105,9420947,28,1,12
62106,9700000,56,3,3
62107,9000000,44,2,1
62108,14228250,36,1,26
62109,7500000,39,2,16
62110,13900000,63,4,9
62111,16104245,62,4,10
62112,13166316,36,1,7
62113,10700000,36,1,9
62114,29000000,54,2,16
62115,12570000,54,2,11
62116,15900000,53,2,1
62117,7336720,34,2,12
62118,14251568,66,3,21
62119,14227700,61,3,2
62120,18800000,85,4,2
62121,17990000,74,3,3
62122,6300000,42,1,3
62123,16219114,99,3,3
62124,26700000,77,3,2
62125,10700000,56,2,11
62126,12800000,64,2,10
62127,7500000,49,2,8
62128,7350000,39,1,9
62129,20000000,84,3,7
62130,7100000,42,1,10
62131,15400000,60,3,2
62132,15720405,52,2,13
62133,10800000,62,2,2
62134,12500000,61,2,2
62135,32000000,107,4,14
62136,17211582,61,1,5
62137,24500000,71,3,9
62138,27900000,55,2,17
62139,45500000,87,3,8
62140,28000000,70,3,7
62141,19462622,74,4,11
62142,12507453,51,2,8
62143,9000000,39,1,2
62144,26799000,76,3,5
62145,29000000,65,2,16
62146,7700000,34,1,1
62147,34887520,69,2,7
62148,8551593,26,1,5
62149,23599042,66,2,5
62150,11500000,59,2,3
62151,6900000,52,3,5
62152,8980692,36,1,9
62153,35800000,97,6,3
62154,15500000,40,1,15
62155,7400000,51,2,6
62156,10100000,43,1,10
62157,8339086,21,1,6
62158,30390000,75,2,4
62159,8400000,40,1,18
62160,7000000,50,2,2
62161,7758028,41,1,11
62162,8400000,53,2,3
62163,16102800,56,2,10
62164,13646418,58,3,9
62165,34900000,100,4,15
62166,13750000,44,1,20
62167,18500000,85,3,9
62168,13279005,50,2,7
62169,9400000,38,1,8
62170,44000000,76,2,22
62171,15950000,75,3,7
62172,10000000,72,2,1
62173,7000000,38,1,14
62174,24319239,70,2,8
62175,18290000,72,2,12
62176,24200000,78,3,14
62177,15212232,56,2,19
62178,13650000,38,1,19
62179,18500000,59,2,1
62180,11500000,42,2,7
62181,29448640,70,3,12
62182,8000000,40,1,19
62183,42500000,76,3,9
62184,16170000,52,2,13
62185,13070000,46,1,5
62186,22700000,74,3,14
62187,8300000,32,1,1
62188,5500000,45,2,1
62189,39618880,73,2,16
62190,7850000,62,3,9
62191,43500000,110,3,12
62192,16122084,60,3,4
62193,11700000,48,1,11
62194,12800000,31,1,4
62195,37500000,92,2,4
62196,26298036,51,1,7
62197,13000000,77,3,11
62198,26000000,82,3,3
62199,15900000,37,1,5
62200,9363244,38,1,6
62201,9600000,37,1,11
62202,12777750,40,2,14
62203,38950000,80,2,25
62204,27000000,82,3,3
62205,10800000,59,2,6
62206,33204411,62,2,15
62207,6300000,32,1,5
62208,9500000,57,3,6
62209,16700000,44,1,17
62210,6650000,36,1,1
62211,10500000,47,1,14
62212,10650000,47,2,11
62213,32000000,96,3,15
62214,13950000,39,1,6
62215,14200000,68,3,11
62216,13895000,51,2,4
62217,16400000,75,3,17
62218,20830000,44,2,6
62219,25600000,68,3,9
62220,8900000,54,2,14
62221,8300000,58,3,5
62222,13250000,58,3,5
62223,14000000,52,2,16
62224,23499000,91,4,4
62225,12129380,56,2,11
62226,35170620,84,4,3
62227,10850000,33,1,11
62228,9050000,59,2,4
62229,8700000,35,1,3
62230,18500000,76,3,17
62231,14200000,58,3,2
62232,30000000,72,3,5
62233,14700000,54,2,2
62234,27000000,83,3,5
62235,7950000,39,1,8
62236,13350000,59,2,9
62237,27000000,89,3,11
62238,9500000,43,1,4
62239,23515392,54,2,8
62240,44189999,75,2,11
62241,6900000,48,3,11
62242,7890000,45,2,4
62243,15500000,48,2,8
62244,10599000,41,1,4
62245,11800000,38,1,12
62246,14000000,80,3,4
62247,15900000,70,2,16
62248,33248500,73,2,23
62249,11200000,41,2,2
62250,17900000,60,2,15
62251,10900000,70,2,6
62252,7100000,41,1,14
62253,20000000,70,2,3
62254,22500000,95,3,4
62255,11500000,40,1,10
62256,14200000,55,2,9
62257,8300000,37,2,5
62258,12900000,32,1,7
62259,5499999,32,1,7
62260,11390000,40,2,4
62261,9160608,40,1,23
62262,19500000,61,2,4
62263,38900000,82,3,4
62264,7000000,32,1,5
62265,17056713,72,2,13
62266,18300000,78,3,7
62267,14700000,56,2,13
62268,12914320,43,1,3
62269,11500000,54,2,4
62270,14500000,60,3,9
62271,6799000,36,1,4
62272,7300000,45,1,11
62273,15700000,58,3,1
62274,30384875,84,3,1
62275,16000000,44,2,8
62276,14872101,91,3,8
62277,38300000,98,4,20
62278,12900000,34,1,1
62279,11650000,39,2,9
62280,14417840,46,2,2
62281,28800000,71,2,4
62282,12700000,85,3,2
62283,11900000,32,1,5
62284,11433309,62,2,4
62285,17274680,50,2,12
62286,25000000,71,3,26
62287,8300000,59,2,4
62288,8490000,40,1,17
62289,17500000,77,3,3
62290,11350864,40,2,11
62291,8573397,37,2,8
62292,10339575,26,1,26
62293,23323200,68,2,6
62294,25000000,75,3,24
62295,7082905,54,2,2
62296,23133600,63,1,1
62297,23300000,49,1,2
62298,7200000,46,1,20
62299,32000000,90,2,3
62300,8245731,24,1,9
62301,13100000,40,1,5
62302,9150000,65,3,5
62303,10526459,39,2,9
62304,11290546,35,1,19
62305,12350000,38,1,4
62306,11023306,41,1,15
62307,37000000,76,2,19
62308,12000600,35,1,13
62309,18165366,43,1,25
62310,12070400,36,1,14
62311,12567434,73,2,8
62312,16215010,37,1,7
62313,26900000,56,2,2
62314,24350000,46,1,13
62315,29500000,73,2,5
62316,17000000,84,3,5
62317,15100000,119,4,3
62318,30978542,88,3,20
62319,17000000,47,2,7
62320,20800000,100,3,14
62321,11700000,39,1,19
62322,24470000,85,5,2
62323,21000000,75,3,10
62324,19240000,62,2,3
62325,5500000,45,2,3
62326,13590000,69,2,11
62327,24796720,42,1,6
62328,8670467,23,1,9
62329,27500000,123,3,2
62330,18500000,63,3,5
62331,18000000,58,2,7
62332,16232120,75,4,10
62333,13399000,37,2,6
62334,16000567,74,3,2
62335,5400000,30,1,1
62336,15768937,37,1,14
62337,5850000,25,1,23
62338,39278400,98,3,20
62339,23300000,73,3,4
62340,7700000,33,1,9
62341,6989692,34,1,6
62342,10500000,88,3,10
62343,13900000,66,3,9
62344,13500000,76,3,3
62345,12181660,48,2,21
62346,36500000,100,4,3
62347,27218400,55,2,21
62348,16000000,57,3,5
62349,16111788,74,3,15
62350,16900000,51,1,12
62351,8700000,38,1,9
62352,11900000,38,2,8
62353,7893180,31,1,7
62354,23499000,120,3,24
62355,13500000,65,3,4
62356,23900000,62,2,20
62357,36970000,67,2,18
62358,23470672,94,3,12
62359,11800000,51,2,14
62360,36920000,65,3,15
62361,5800000,44,2,3
62362,26300000,107,3,16
62363,22281700,45,2,11
62364,6785000,30,1,1
62365,14189805,69,2,19
62366,14127222,63,2,16
62367,16500000,39,1,3
62368,16000000,38,2,2
62369,21150000,92,3,16
62370,19900000,77,4,2
62371,15450000,51,2,7
62372,14500000,58,2,5
62373,17727480,70,3,9
62374,43415445,71,2,4
62375,16500000,73,3,13
62376,16900000,85,2,7
62377,8385638,32,1,21
62378,32000000,60,2,1
62379,16359620,53,2,16
62380,17200000,68,2,5
62381,17248000,56,2,20
62382,9000000,34,1,4
62383,13700000,54,2,4
62384,16000000,71,2,5
62385,14019400,38,1,24
62386,11750504,64,2,2
62387,19000000,77,3,6
62388,10000000,50,2,3
62389,14480000,40,1,13
62390,16000000,65,2,23
62391,9954660,61,2,2
62392,16112000,73,3,2
62393,14500000,70,2,2
62394,19516656,63,2,6
62395,14000000,58,3,3
62396,16650000,65,2,10
62397,19500000,102,3,10
62398,18014826,62,3,15
62399,10500000,36,2,4
62400,6900000,45,2,1
62401,10700000,60,2,18
62402,30000000,78,3,8
62403,19650000,61,2,4
62404,16847140,55,2,2
62405,9300000,45,2,3
62406,12500000,51,2,16
62407,10558990,33,1,9
62408,30029106,58,2,6
62409,40000000,86,2,3
62410,9677480,27,1,8
62411,11441032,35,2,19
62412,12800000,50,2,10
62413,40754720,71,2,8
62414,23221052,35,1,4
62415,10900000,73,2,9
62416,12500000,72,3,5
62417,9200000,43,1,13
62418,12700000,47,2,8
62419,9800000,46,1,12
62420,12750000,61,2,2
62421,14300000,100,3,9
62422,21400000,69,2,13
62423,12314991,34,1,26
62424,13600000,67,2,6
62425,33000000,75,3,8
62426,10500000,36,1,1
62427,34880000,117,3,27
62428,11684570,38,2,8
62429,10193352,52,2,5
62430,11800000,52,2,15
62431,20999000,100,3,25
62432,22000000,78,3,16
62433,10700000,26,1,12
62434,8777621,72,3,8
62435,14000000,61,2,4
62436,22500000,77,3,2
62437,14699000,87,3,17
62438,12211167,84,3,15
62439,8700000,34,2,4
62440,15466000,76,3,13
62441,14341021,62,3,20
62442,10315509,40,2,18
62443,15880500,105,3,5
62444,25000000,46,2,10
62445,23079906,43,1,13
62446,12300000,58,2,8
62447,15187960,71,3,5
62448,15000000,43,2,8
62449,18595289,71,3,16
62450,7508351,56,2,16
62451,29451510,46,2,15
62452,32363560,41,1,6
62453,9500000,42,1,13
62454,7320720,28,1,15
62455,6400000,48,2,3
62456,37500000,57,2,2
62457,12500000,56,2,17
62458,8800000,31,1,2
62459,6550000,40,1,9
62460,12200000,44,2,2
62461,14162440,42,1,15
62462,14500000,72,2,17
62463,12999999,38,2,10
62464,5950000,37,1,8
62465,18500000,75,3,13
62466,14224980,62,3,10
62467,15300000,82,3,3
62468,11300000,28,1,1
62469,23000000,70,3,2
62470,39080000,81,4,13
62471,14300000,70,3,4
62472,13100000,43,1,9
62473,17500000,72,2,3
62474,12523538,55,2,21
62475,4100000,32,1,1
62476,8350000,30,1,2
62477,13800000,55,2,14
62478,12500000,44,2,4
62479,16250000,71,3,15
62480,32959970,84,2,3
62481,9900000,52,2,7
62482,10818685,32,1,9
62483,9500000,35,1,2
62484,13945086,61,3,19
62485,16000000,58,3,5
62486,37898000,89,4,13
62487,28533340,50,2,10
62488,35430293,70,2,3
62489,36894100,68,2,19
62490,23000000,56,2,4
62491,24000000,78,3,9
62492,7764400,28,1,20
62493,12000000,35,1,14
62494,4600000,18,1,4
62495,13150000,74,3,14
62496,21304625,62,2,23
62497,17300000,53,2,3
62498,7100000,41,1,4
62499,10600000,60,3,2
62500,7095930,24,1,17
62501,19477777,62,2,9
62502,12990000,72,2,7
62503,40368960,117,3,18
62504,11966232,49,2,13
62505,15500000,63,3,11
62506,11950000,39,2,5
62507,13481575,61,2,23
62508,9550000,31,1,8
62509,18500000,79,3,1
62510,7050000,40,1,1
62511,12700000,31,1,4
62512,17100000,74,3,17
62513,9400000,40,1,14
62514,6250000,42,1,2
62515,17500000,80,3,5
62516,28000000,55,2,10
62517,16900000,122,4,20
62518,34900000,53,1,13
62519,10200000,34,1,8
62520,16950000,79,3,12
62521,8700000,33,1,1
62522,11500000,39,2,10
62523,24500000,75,3,9
62524,10672294,40,2,5
62525,42160000,69,2,21
62526,17500000,35,1,23
62527,15000000,38,1,15
62528,12175020,26,1,25
62529,8260000,47,2,3
62530,11900000,33,1,3
62531,21700000,59,2,5
62532,6300000,47,2,1
62533,14500000,57,2,6
62534,7900000,37,1,5
62535,21000000,36,1,9
62536,9700000,40,1,8
62537,16350000,41,1,10
62538,41884096,94,3,20
62539,32000000,77,3,6
62540,29500000,109,3,7
62541,9000000,40,1,1
62542,16667644,59,3,25
62543,8300000,43,2,16
62544,12800000,63,2,11
62545,6500000,37,1,4
62546,12900000,59,2,18
62547,7300000,39,1,2
62548,39900000,86,3,3
62549,8800000,40,1,2
62550,11000000,38,1,1
62551,14999000,71,2,16
62552,15800000,66,3,14
62553,14920000,24,1,19
62554,8700000,36,1,2
62555,9300000,65,2,5
62556,27804709,62,2,2
62557,16500000,70,3,16
62558,12800000,58,3,3
62559,21700000,69,2,1
62560,9600000,39,1,12
62561,6250000,32,1,4
62562,13509899,64,2,2
62563,18999000,39,1,12
62564,8550000,39,1,16
62565,8100000,41,1,6
62566,9100000,45,1,11
62567,8000000,42,2,1
62568,25300000,67,2,11
62569,20721676,53,2,26
62570,22855560,78,3,6
62571,15500000,58,2,2
62572,17464084,51,2,6
62573,18000000,63,3,6
62574,16151167,72,4,9
62575,11500000,86,3,11
62576,4569152,28,1,17
62577,5300887,43,1,25
62578,18500000,48,2,10
62579,36330000,68,2,12
62580,9000000,56,2,22
62581,11200000,53,2,22
62582,17892400,41,1,10
62583,9000000,30,1,2
62584,16850000,46,2,3
62585,43615880,115,4,13
62586,18000000,67,2,3
62587,32000000,89,3,8
62588,10200000,63,2,2
62589,10200000,43,2,5
62590,14500000,53,2,7
62591,14990000,35,1,4
62592,39500000,92,2,2
62593,31946600,66,3,11
62594,34900000,82,3,21
62595,7100000,48,1,2
62596,8300000,42,1,8
62597,6900000,35,1,9
62598,17087094,65,2,29
62599,30000000,77,3,3
62600,14000000,42,2,13
62601,13500000,55,3,7
62602,18000000,35,1,2
62603,45164507,111,2,11
62604,13800000,51,2,5
62605,8807938,40,2,9
62606,19000000,51,3,2
62607,26500000,65,3,3
62608,13300692,40,1,7
62609,30450000,82,3,13
62610,11490000,57,3,3
62611,36324322,87,3,26
62612,22443000,41,1,5
62613,6000000,43,2,4
62614,8450000,65,2,15
62615,13600000,32,1,20
62616,10200000,38,1,7
62617,7000000,42,1,2
62618,5000000,30,1,3
62619,35165046,73,3,7
62620,13300000,58,3,4
62621,12198920,55,2,21
62622,9300000,43,1,8
62623,14164373,55,2,29
62624,12604000,68,2,10
62625,7600000,20,1,4
62626,14500000,51,2,4
62627,17250000,54,2,10
62628,15500000,64,2,7
62629,9800000,34,1,2
62630,6050000,31,1,2
62631,5650000,45,2,3
62632,15300000,44,2,9
62633,9500000,46,1,3
62634,17650000,53,2,10
62635,40500000,72,2,10
62636,11441950,60,2,8
62637,9000000,33,1,20
62638,5144600,28,1,4
62639,8499701,24,1,13
62640,15600000,50,2,6
62641,15129800,74,3,3
62642,38267240,63,2,8
62643,35971692,84,3,6
62644,7000000,34,1,6
62645,27235936,100,3,8
62646,17640204,51,2,10
62647,34372800,68,2,10
62648,41359216,67,2,2
62649,10653854,40,1,4
62650,23000000,49,3,2
62651,14500000,63,3,8
62652,5600000,31,1,6
62653,14970240,45,1,5
62654,7700000,43,2,2
62655,46458568,51,2,28
62656,5800000,35,1,5
62657,18300000,45,1,7
62658,10000000,60,2,10
62659,23650784,76,3,7
62660,8222000,59,2,1
62661,14500000,66,3,4
62662,17877348,74,3,8
62663,14490000,80,3,4
62664,10700000,69,3,8
62665,9300000,35,1,4
62666,22200000,115,3,2
62667,15400000,56,2,16
62668,11709235,65,3,2
62669,25700000,35,2,3
62670,27000000,70,3,5
62671,15850000,65,2,2
62672,16219737,83,3,7
62673,21000000,72,3,2
62674,24900000,68,3,20
62675,17600000,38,1,11
62676,18000000,100,3,14
62677,6350000,44,1,11
62678,11500000,34,1,9
62679,10092244,26,1,19
62680,25900000,70,2,8
62681,26400000,72,3,7
62682,7300000,36,1,3
62683,12500000,49,1,5
62684,10999000,54,2,13
62685,9400000,32,1,5
62686,8150000,60,2,11
62687,13700000,44,2,8
62688,46800000,100,3,2
62689,13701533,50,2,22
62690,11500000,51,2,6
62691,13300000,63,2,11
62692,17500000,100,4,20
62693,9174852,37,1,13
62694,11600000,40,3,3
62695,15320250,82,3,8
62696,14000000,48,2,6
62697,14500000,53,2,10
62698,9333816,31,1,27
62699,13400000,50,2,13
62700,17103800,53,2,20
62701,12600000,52,2,14
62702,16200000,75,3,8
62703,13200000,79,3,2
62704,15990000,60,2,13
62705,5750000,44,2,2
62706,18750000,58,2,6
62707,11700000,61,2,7
62708,9300000,44,1,19
62709,6990000,38,1,7
62710,10680000,46,1,13
62711,18900000,78,3,7
62712,9990000,37,2,1
62713,6750000,53,3,5
62714,15100000,76,3,3
62715,30000000,76,3,21
62716,11800000,51,2,6
62717,15930330,67,2,2
62718,13750000,44,1,11
62719,35000000,96,4,2
62720,26230088,93,3,13
62721,11500000,29,1,3
62722,10500000,38,1,14
62723,10828973,38,2,9
62724,12000000,35,1,4
62725,14300000,37,1,4
62726,6450000,39,2,12
62727,7500000,46,2,6
62728,25079166,37,1,21
62729,12000000,51,2,6
62730,16445730,49,2,12
62731,33701425,76,3,12
62732,9450000,42,2,15
62733,7605818,21,1,3
62734,28000000,86,3,4
62735,12000000,55,2,5
62736,16000000,65,3,4
62737,22000000,67,3,12
62738,5550000,36,1,2
62739,17300000,73,3,13
62740,6500000,36,1,8
62741,15097296,40,1,18
62742,19500000,71,3,2
62743,35200000,96,3,10
62744,16800000,43,1,7
62745,9500000,37,2,9
62746,28500000,100,3,20
62747,12800000,97,3,1
62748,19000000,58,2,19
62749,6500000,40,1,14
62750,15200000,53,2,6
62751,13000000,77,3,18
62752,20185262,38,1,19
62753,36500000,89,3,6
62754,15141949,64,3,6
62755,23100000,73,3,6
62756,10650000,54,2,6
62757,15537701,76,2,4
62758,15205759,40,1,4
62759,7678644,21,1,16
62760,24843736,88,3,2
62761,14290360,35,1,23
62762,14469440,41,1,8
62763,12600000,62,2,4
62764,12350000,35,2,3
62765,11287710,36,1,2
62766,6472147,43,2,5
62767,13800000,42,1,6
62768,11300000,40,1,7
62769,24300000,82,3,1
62770,11549999,72,2,5
62771,21220500,64,2,7
62772,8600000,42,1,14
62773,16948976,69,3,2
62774,6950000,45,1,25
62775,21500000,63,2,3
62776,10400000,48,2,1
62777,11050000,60,2,18
62778,14388333,49,2,13
62779,10990000,45,2,3
62780,7905711,24,1,9
62781,16299999,30,1,7
62782,30000000,61,2,1
62783,12850000,72,2,16
62784,20000000,62,2,4
62785,36000000,110,4,13
62786,10600000,68,3,6
62787,13400000,65,2,18
62788,18500000,41,2,8
62789,9849836,73,3,10
62790,41193390,95,3,5
62791,14950000,65,2,7
62792,20900000,49,2,10
62793,15990000,49,2,4
62794,19990000,90,2,18
62795,8619894,35,1,6
62796,8700000,46,2,6
62797,20361600,67,3,24
62798,14000000,44,1,17
62799,8700000,45,1,12
62800,17900000,82,3,2
62801,31000000,75,2,15
62802,9000000,42,1,13
62803,8531414,24,1,22
62804,10000000,58,2,6
62805,7550000,43,1,8
62806,14770000,45,2,5
62807,12300000,84,3,24
62808,12600000,59,2,5
62809,6500000,30,1,3
62810,12400000,52,2,10
62811,14913410,50,1,3
62812,9300000,32,1,1
62813,17140000,60,3,9
62814,13000000,57,2,23
62815,21000000,74,3,16
62816,37477752,94,3,13
62817,7442131,32,1,14
62818,41499000,100,4,8
62819,14859827,79,3,8
62820,16410240,50,1,8
62821,6580155,50,3,1
62822,16500000,35,1,10
62823,8100000,38,1,10
62824,22500000,64,2,1
62825,9200000,42,1,14
62826,12500000,56,2,11
62827,7700000,38,1,17
62828,11499000,59,2,9
62829,5200000,35,1,7
62830,14171693,44,2,17
62831,16950000,42,1,2
62832,7950000,46,2,10
62833,11300000,46,1,4
62834,16990000,73,2,15
62835,11500000,81,3,16
62836,28324800,34,1,6
62837,10500000,64,3,1
62838,21681960,61,2,25
62839,10800000,68,2,7
62840,36211373,66,2,13
62841,7653139,24,1,12
62842,11950000,53,2,10
62843,12485800,38,1,17
62844,13000000,48,2,2
62845,17800000,42,1,5
62846,30523588,86,4,17
62847,4600000,31,1,5
62848,16500000,50,2,2
62849,9890000,41,1,13
62850,8850000,68,2,6
62851,7950000,31,1,3
62852,7500000,43,1,8
62853,19850000,58,2,6
62854,16107000,41,1,18
62855,45943224,94,3,21
62856,32944760,108,4,12
62857,20500000,46,2,13
62858,9321885,36,2,20
62859,18000000,55,3,9
62860,13600000,77,2,2
62861,12500000,42,2,4
62862,17572156,77,3,15
62863,34500000,105,3,17
62864,5850000,46,1,7
62865,16300000,62,2,4
62866,6150000,51,3,2
62867,14500000,60,2,11
62868,38900000,77,3,7
62869,8200000,50,2,14
62870,32000000,89,3,5
62871,12503165,38,2,12
62872,8621080,24,1,2
62873,18800000,53,2,2
62874,21000000,70,3,3
62875,18400000,75,3,3
62876,11000000,39,2,10
62877,7200000,32,1,15
62878,15408370,56,2,25
62879,22000000,98,3,19
62880,14300000,44,2,5
62881,21731978,42,2,6
62882,18000000,39,1,19
62883,20300000,103,4,6
62884,14499000,62,3,5
62885,9000000,34,1,9
62886,11227000,36,1,14
62887,11700000,36,1,7
62888,19219200,57,2,17
62889,25000000,52,2,11
62890,8105007,28,1,6
62891,8500000,49,2,1
62892,9800000,54,2,7
62893,10615981,40,2,11
62894,9700000,45,2,7
62895,8600000,46,1,14
62896,12990000,45,2,4
62897,13434250,65,3,17
62898,8833008,35,1,6
62899,10200000,44,2,3
62900,12412934,35,1,10
62901,13400000,78,3,5
62902,14500000,82,3,18
62903,13607196,58,3,10
62904,14669612,41,1,12
62905,9432000,78,2,5
62906,41276544,76,2,17
62907,9750000,45,2,9
62908,22639925,61,2,13
62909,11428200,25,1,15
62910,13433029,51,2,14
62911,14446095,57,3,1
62912,11528061,37,2,10
62913,5420000,41,1,16
62914,9600000,74,3,6
62915,7553840,35,1,7
62916,11300000,42,1,21
62917,28500000,106,3,22
62918,17000000,37,2,6
62919,28900000,52,2,14
62920,17072904,40,1,6
62921,21693760,44,1,28
62922,16823664,76,3,6
62923,13300000,41,1,1
62924,21250000,71,3,15
62925,16200000,44,2,3
62926,14500000,41,1,2
62927,12300000,37,1,9
62928,9100000,63,2,1
62929,23000000,66,2,5
62930,13700000,58,3,9
62931,40000000,106,3,5
62932,17000000,57,2,8
62933,19518030,62,2,25
62934,10224253,44,2,3
62935,12410653,36,1,8
62936,9500000,54,2,17
62937,11779320,26,1,27
62938,8990000,58,2,4
62939,45007900,113,3,23
62940,17000000,70,3,14
62941,26300000,106,4,2
62942,8500000,44,2,5
62943,6500012,42,2,9
62944,15982730,101,4,23
62945,4300000,31,1,3
62946,21500000,84,3,13
62947,14700000,74,3,14
62948,13000000,38,2,9
62949,37298061,95,4,5
62950,11100000,60,2,13
62951,7150000,47,2,4
62952,11590000,44,2,1
62953,19500000,87,4,2
62954,8700000,47,1,13
62955,15019770,37,2,22
62956,13999000,104,3,17
62957,16500000,80,3,4
62958,19990000,56,2,2
62959,43024894,48,1,2
62960,46000000,85,3,3
62961,11950000,56,2,27
62962,18900000,74,3,5
62963,26900000,57,2,18
62964,6647906,54,2,3
62965,19600000,60,2,3
62966,7600000,37,1,8
62967,11410000,35,1,21
62968,31999000,70,2,12
62969,14950745,80,3,4
62970,17700000,37,1,13
62971,16000000,58,3,7
62972,9283317,36,2,18
62973,6450000,43,1,2
62974,20200000,101,4,10
62975,40040000,61,2,2
62976,8200000,42,1,6
62977,31937000,88,2,20
62978,35102025,94,3,17
62979,31000000,85,4,3
62980,8998000,39,1,2
62981,5900000,37,1,2
62982,7990000,32,1,11
62983,17291820,54,2,23
62984,7212608,20,1,23
62985,14713316,66,3,28
62986,16708120,51,2,12
62987,20584200,50,2,3
62988,31460729,65,2,13
62989,31051020,85,3,22
62990,7300000,39,1,3
